,Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Score,Rank,Ovr_Rank,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Orig AUC
233,rw,-,cpp,Random Forest,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.7466666666666667,0.7371351008958466,0.7466666666666667,German,Sex,Fail,{0.41},0.6298893563970702,0.8944854537559705,-0.07529436066928319,3,25.0,2.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
234,-,-,roc,Random Forest,-0.2153932068578044,0.3215772008032701,0.0,0.0,0.0,0.8337386690249834,0.8276324675502147,0.8337386690249834,Adult,Sex,Valid,{32.6},0.7551667815623727,0.3215772008032701,-0.2153932068578044,3,25.0,4.0,0.11692392488046607,-0.08271247215181926,-0.08204055444092516,0.779581028062683
235,di,pr,roc,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.5866666666666667,0.5570642201834862,0.5866666666666667,German,Sex,Fail,{16.53},0.3006856786660433,0.8944854537559705,-0.07529436066928319,3,25.0,14.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
236,di,-,-,Logistic Regression,-0.03322856675689912,0.9627848616386327,0.10493758231259376,-0.02123004123310956,-0.02927282191241232,0.24259319995626985,0.3421832929028711,0.24259319995626985,Bank,Age,Fail,{7.4},0.4035863561725631,1.2883461105882894,0.07607612836025167,3,25.0,27.0,0.2352883843629847,0.0018859557740593333,0.012008497109013382,0.6077505714929653
237,di,-,-,Random Forest,-0.2252836304700162,0.6811926605504587,0.2217046725824375,-0.1935723416458274,-0.17520442520442514,0.6650459211237169,0.6643220853507045,0.6650459211237169,Compas,Race,Valid,{19.33},0.6617534847357189,0.8148148148148148,-0.11345218800648305,1,26.0,4.0,0.2293467146244489,-0.12696320228107194,-0.09449254449254446,0.6509292041631355
238,-,-,roc,Random Forest,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.6574824419232848,0.6565768925675899,0.6574824419232848,Compas,Race,Valid,{27.74},0.6536658691941615,0.8148148148148148,-0.11345218800648305,3,26.0,4.0,0.2293467146244489,-0.12696320228107194,-0.09449254449254446,0.6509292041631355
239,di,mfc_fdr,-,-,-0.15545739526930746,0.804058908045977,0.12296771870929313,-0.0659883901409325,-0.10395480225988696,0.6133333333333333,0.554410480349345,0.6133333333333333,German,Age,Fail,{2.14},0.2974910394265233,0.7071887784921099,-0.2141635793673411,3,26.0,10.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
240,di,mfc_sr,-,-,-0.15545739526930746,0.804058908045977,0.12296771870929313,-0.0659883901409325,-0.10395480225988696,0.6133333333333333,0.554410480349345,0.6133333333333333,German,Age,Fail,{1.48},0.2974910394265233,0.7071887784921099,-0.2141635793673411,3,26.0,10.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
241,di,-,cpp,Naive Bayes,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.7266666666666667,0.7525873996007242,0.7266666666666667,German,Sex,Fail,{0.2},0.7190275829827022,0.8944854537559705,-0.07529436066928319,3,26.0,14.0,0.22816134830365475,-0.11771200005425915,-0.08537414965986385,0.7214430419198992
242,di,pr,roc,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.3187466234467855,0.32223378651055856,0.3187466234467855,Compas,Race,Fail,{117.9},0.3196982360909917,0.8148148148148148,-0.11345218800648305,3,26.0,14.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
243,di,-,-,Logistic Regression,-0.03471205856266072,0.8348659281863778,0.13762976962547638,0.0506424002329823,0.10880218697863277,0.8295127883835778,0.8218246945057416,0.8295127883835778,Adult,Race,Valid,{18.22},0.7430771748334577,0.629841682713473,-0.09825523584016566,2,26.0,27.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
244,di,-,roc,Logistic Regression,-0.12054961303104535,0.5387821589933162,0.0,0.0,0.0,0.8224629670572629,0.8129563469420403,0.8224629670572629,Adult,Race,Valid,{36.24},0.724119536346562,0.5387821589933162,-0.12054961303104535,3,27.0,9.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
245,-,-,cpp,Naive Bayes,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.44309609708101017,0.7917864285059187,0.44309609708101017,Bank,Age,Fail,{0.39},0.6116285464028871,1.2883461105882894,0.07607612836025167,3,27.0,11.0,0.06030386597792596,0.1440906972264421,0.027474923680767614,0.6116285464028879
246,di,-,roc,Naive Bayes,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.73,0.757,0.73,German,Age,Fail,{6.72},0.7244039270687237,0.7071887784921099,-0.2141635793673411,3,27.0,12.0,0.22816134830365475,-0.14626870304836395,-0.16836158192090386,0.7214430419198992
247,rw,-,cpp,Naive Bayes,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.44309609708101017,0.7917864285059187,0.44309609708101017,Bank,Age,Fail,{0.48},0.6116285464028871,1.2883461105882894,0.07607612836025167,3,27.0,13.0,0.06030386597792596,0.1440906972264421,0.027474923680767614,0.6116285464028879
248,di,-,cpp,Naive Bayes,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.3508254072373456,0.791942808448841,0.3508254072373456,Bank,Age,Fail,{5.54},0.554207315109952,1.2883461105882894,0.07607612836025167,3,27.0,14.0,0.06030386597792596,0.1440906972264421,0.027474923680767614,0.6116285464028879
249,-,mfc_fdr,cpp,-,-0.4109697933227345,0.39176470588235296,0.02689739241775275,-0.16666666666666666,0.0,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.1},0.9115448504983388,0.5154798761609908,-0.2488076311605723,2,27.0,24.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
250,rw,mfc_sr,cpp,-,-0.4109697933227345,0.39176470588235296,0.02689739241775275,-0.16666666666666666,0.0,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.11},0.9115448504983388,0.5154798761609908,-0.2488076311605723,2,27.0,25.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
251,rw,mfc_fdr,cpp,-,-0.4109697933227345,0.39176470588235296,0.02689739241775275,-0.16666666666666666,0.0,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.1},0.9115448504983388,0.5154798761609908,-0.2488076311605723,2,27.0,28.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
252,-,mfc_sr,cpp,-,-0.4109697933227345,0.39176470588235296,0.02689739241775275,-0.16666666666666666,0.0,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.11},0.9115448504983388,0.5154798761609908,-0.2488076311605723,2,27.0,31.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
253,-,-,cpp,Random Forest,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.6472177201512695,0.6465000009731044,0.6472177201512695,Compas,Race,Valid,{3.57},0.6440281126666652,0.8148148148148148,-0.11345218800648305,3,28.0,1.0,0.2293467146244489,-0.12696320228107194,-0.09449254449254446,0.6509292041631355
254,-,-,roc,Naive Bayes,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.4759589411129119,0.5435572522516539,0.4759589411129119,Compas,Sex,Fail,{23.27},0.5086146986939138,0.8789515683506229,-0.07197474314287278,3,28.0,13.0,0.7109277576870648,0.004545899772701533,0.0048390885600188005,0.5086146986939131
255,-,pr,roc,-,-0.2068990941647356,0.3407283101191475,0.0,0.0,0.0,0.837055051956666,0.8292066601026794,0.837055051956666,Adult,Sex,Valid,{166.89},0.7453957211072602,0.3407283101191475,-0.2068990941647356,3,28.0,13.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
256,rw,-,roc,Naive Bayes,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.4759589411129119,0.5435572522516539,0.4759589411129119,Compas,Sex,Fail,{23.21},0.5086146986939138,0.8789515683506229,-0.07197474314287278,3,28.0,14.0,0.7109277576870648,0.004545899772701533,0.0048390885600188005,0.5086146986939131
257,di,-,-,Naive Bayes,-0.04194572695585527,0.6551129116963013,0.6625199001136853,-0.03538569139305957,-0.05118628141883956,0.498109130199892,0.5971976946862483,0.498109130199892,Compas,Sex,Fail,{15.95},0.5287559663699819,0.8789515683506229,-0.07197474314287278,2,28.0,18.0,0.7109277576870648,0.004545899772701533,0.0048390885600188005,0.5086146986939131
258,di,mfc_fdr,roc,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.3171258779038358,0.3166413555355647,0.3171258779038358,Compas,Race,Fail,{519.24},0.32397887910895945,0.8148148148148148,-0.11345218800648305,3,29.0,6.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
259,di,-,roc,Logistic Regression,-0.2019452103306099,0.3636110003985651,0.0,0.0,0.0,0.8266637187707274,0.8189341658999976,0.8266637187707274,Adult,Sex,Valid,{36.35},0.7403447107207758,0.3636110003985651,-0.2019452103306099,3,29.0,9.0,0.1317133019031189,-0.17054753774558773,-0.2124908764389769,0.7521652371824058
260,di,mfc_sr,roc,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.3171258779038358,0.3166413555355647,0.3171258779038358,Compas,Race,Fail,{399.26},0.32397887910895945,0.8148148148148148,-0.11345218800648305,3,29.0,11.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
261,rw,pr,roc,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.5866666666666667,0.552,0.5866666666666667,German,Sex,Fail,{16.63},0.31143836683808634,0.8944854537559705,-0.07529436066928319,3,29.0,12.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
262,-,pr,roc,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.5866666666666667,0.552,0.5866666666666667,German,Sex,Fail,{23.05},0.31143836683808634,0.8944854537559705,-0.07529436066928319,3,29.0,13.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
263,di,pr,roc,-,-0.10128279601540877,0.6216082435663646,0.0,0.0,0.0,0.8142825558257794,0.8028939476547754,0.8142825558257794,Adult,Race,Valid,{152.75},0.7023392676232849,0.6216082435663646,-0.10128279601540877,3,29.0,14.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
264,rw,-,-,Naive Bayes,-0.3640699523052464,0.3264705882352941,0.048664595068981895,-0.19444444444444448,-0.33333333333333337,0.943661971830986,0.9444564824846516,0.943661971830986,Ricci,Race,Valid,{0.01},0.9348006644518272,0.5154798761609908,-0.2488076311605723,0,29.0,24.0,0.04866459506898185,-0.19444444444444428,-0.3333333333333329,0.9348006644518276
265,-,mfc_fdr,cpp,-,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.5148568341437061,0.4277203180575632,0.5148568341437061,Compas,Sex,Fail,{445.99},0.4821102812910133,0.8789515683506229,-0.07197474314287278,3,29.0,24.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
266,rw,mfc_sr,cpp,-,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.5148568341437061,0.4277203180575632,0.5148568341437061,Compas,Sex,Fail,{450.61},0.4821102812910133,0.8789515683506229,-0.07197474314287278,3,29.0,25.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
267,rw,mfc_fdr,cpp,-,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.5148568341437061,0.4277203180575632,0.5148568341437061,Compas,Sex,Fail,{457.51},0.4821102812910133,0.8789515683506229,-0.07197474314287278,3,29.0,28.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
268,-,mfc_sr,cpp,-,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.5148568341437061,0.4277203180575632,0.5148568341437061,Compas,Sex,Fail,{511.55},0.4821102812910133,0.8789515683506229,-0.07197474314287278,3,29.0,31.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
269,rw,-,roc,Random Forest,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.6499189627228525,0.6493029448037496,0.6499189627228525,Compas,Race,Valid,{24.39},0.6469452655254749,0.8148148148148148,-0.11345218800648305,3,30.0,1.0,0.2293467146244489,-0.12696320228107194,-0.09449254449254446,0.6509292041631355
270,rw,mfc_fdr,roc,-,-0.12565638781223534,0.5360562074165816,0.0,0.0,0.0,0.8244527968162724,0.8148079914637014,0.8244527968162724,Adult,Race,Valid,{108.79},0.7179821912504839,0.5360562074165816,-0.12565638781223534,3,30.0,5.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
271,di,-,cpp,Logistic Regression,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.76,0.7511292295148797,0.76,German,Age,Fail,{0.28},0.6958080099735079,0.7071887784921099,-0.2141635793673411,3,30.0,6.0,0.15306224750716746,-0.1785124480039733,-0.17570621468926556,0.6831852890758934
272,rw,-,roc,Logistic Regression,-0.19324101556896808,0.38076899142359305,0.0,0.0,0.0,0.8262215343798364,0.8168272158576074,0.8262215343798364,Adult,Sex,Valid,{30.84},0.7276717134155258,0.38076899142359305,-0.19324101556896808,3,30.0,6.0,0.1317133019031189,-0.17054753774558773,-0.2124908764389769,0.7521652371824058
273,-,-,cpp,Logistic Regression,-0.10909816202759606,0.5920313941037021,0.0,0.0,0.0,0.8290957329206279,0.8203483135257981,0.8290957329206279,Adult,Race,Valid,{0.99},0.7337545084279048,0.5920313941037021,-0.10909816202759606,3,30.0,7.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
274,-,-,roc,Naive Bayes,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.73,0.7546088657105607,0.73,German,Age,Fail,{9.67},0.7214430419199003,0.7071887784921099,-0.2141635793673411,3,30.0,13.0,0.22816134830365475,-0.14626870304836395,-0.16836158192090386,0.7214430419198992
275,rw,-,roc,Naive Bayes,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.73,0.7546088657105607,0.73,German,Age,Fail,{6.9},0.7214430419199003,0.7071887784921099,-0.2141635793673411,3,30.0,14.0,0.22816134830365475,-0.14626870304836395,-0.16836158192090386,0.7214430419198992
276,-,pr,-,-,-0.17250174758105818,0.30115067528805056,0.13385552170056542,-0.08817860885479363,-0.10744312838844816,0.8427065674062062,0.8355185850972342,0.8427065674062062,Adult,Sex,Valid,{472.63},0.7511121289416159,0.3637327995448817,-0.20160953504822413,1,30.0,29.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
277,rw,pr,-,-,-0.17250174758105818,0.30115067528805056,0.13385552170056542,-0.08817860885479363,-0.10744312838844816,0.8427065674062062,0.8355185850972342,0.8427065674062062,Adult,Sex,Valid,{462.64},0.7511121289416159,0.3637327995448817,-0.20160953504822413,1,30.0,29.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
278,di,-,-,Random Forest,-0.15639893658896986,0.5286882254179137,0.17982919440673412,-0.194762569933766,-0.2416555294514864,0.698699027003389,0.719617418485346,0.698699027003389,Bank,Age,Fail,{10.31},0.6491340527851683,1.2883461105882894,0.07607612836025167,1,31.0,4.0,0.236022462687124,-0.03800058952680373,-0.05354866845799982,0.6043417366946776
279,-,-,cpp,Naive Bayes,-0.1349451950762883,0.4928146774427426,0.0,0.0,0.0,0.8235684280344904,0.8436014353102754,0.8235684280344904,Adult,Race,Valid,{0.42},0.8074229206234124,0.4928146774427426,-0.1349451950762883,3,31.0,11.0,0.0942743222984947,-0.11429933521939972,-0.11029769442601862,0.806527198874652
280,di,mfc_sr,roc,-,-0.19260034180721086,0.3737924988951917,0.0,0.0,0.0,0.8297590095069644,0.8200383318363206,0.8297590095069644,Adult,Sex,Valid,{78.99},0.724471830055341,0.3737924988951917,-0.19260034180721086,3,31.0,11.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
281,di,-,roc,Naive Bayes,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.4970286331712588,0.5887254772533712,0.4970286331712588,Compas,Race,Fail,{36.51},0.5273478678371278,0.8148148148148148,-0.11345218800648305,3,31.0,12.0,0.7109277576870648,-0.004803793735223229,0.002044252044252043,0.5086146986939131
282,rw,pr,roc,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.5933333333333334,0.5557466063348416,0.5933333333333334,German,Age,Fail,{19.34},0.3012311048776687,0.7071887784921099,-0.2141635793673411,3,31.0,12.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
283,-,pr,roc,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.5933333333333334,0.5557466063348416,0.5933333333333334,German,Age,Fail,{18.99},0.3012311048776687,0.7071887784921099,-0.2141635793673411,3,31.0,13.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
284,di,pr,roc,-,-0.18895567225916046,0.40284536253981945,0.0,0.0,0.0,0.8226840592527084,0.8141514884856172,0.8226840592527084,Adult,Sex,Valid,{189.07},0.73341425259258,0.40284536253981945,-0.18895567225916046,3,31.0,14.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
285,di,pr,roc,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.6,0.5447368421052632,0.6,German,Age,Fail,{18.88},0.3232819074333801,0.7071887784921099,-0.2141635793673411,3,31.0,14.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
286,di,pr,-,-,-0.4459459459459459,0.5285714285714286,0.08820986322095517,-0.3555555555555555,-0.2222222222222222,0.6056338028169014,0.7390659747961453,0.6056338028169014,Ricci,Race,Fail,{3.86},0.6619601328903655,0.5154798761609908,-0.2488076311605723,2,31.0,26.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
287,rw,mfc_fdr,eop,-,0.021462639109697926,1.088235294117647,0.15180601286800408,0.2631578947368421,0.5263157894736843,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.11},0.9115448504983388,0.5154798761609908,-0.2488076311605723,2,31.0,36.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
288,-,mfc_fdr,eop,-,0.021462639109697926,1.088235294117647,0.15180601286800408,0.2631578947368421,0.5263157894736843,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.11},0.9115448504983388,0.5154798761609908,-0.2488076311605723,2,31.0,38.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
289,rw,mfc_sr,eop,-,0.021462639109697926,1.088235294117647,0.15180601286800408,0.2631578947368421,0.5263157894736843,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.11},0.9115448504983388,0.5154798761609908,-0.2488076311605723,2,31.0,39.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
290,-,mfc_sr,eop,-,0.021462639109697926,1.088235294117647,0.15180601286800408,0.2631578947368421,0.5263157894736843,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.13},0.9115448504983388,0.5154798761609908,-0.2488076311605723,2,31.0,43.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
291,rw,-,roc,Random Forest,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.7533333333333333,0.7413352685050798,0.7533333333333333,German,Age,Fail,{6.78},0.652485585164407,0.7071887784921099,-0.2141635793673411,3,32.0,1.0,0.09417291659814707,-0.06470571801080274,-0.04457627118644065,0.6663160355306218
292,di,pr,-,-,-0.182398020413175,0.30613068417095923,0.12974317039003394,-0.0978512970254447,-0.1200494284831634,0.8412324021522812,0.8344144763487314,0.8412324021522812,Adult,Sex,Valid,{525.5},0.7576198610863389,0.3637327995448817,-0.20160953504822413,2,32.0,16.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
