Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
-,pr1,cpp2,-,-0.049049817791388325,0.6993418706435403,0.10432905605116412,0.23691168693812797,0.47382337387625595,0.9009287925696594,0.9124376479900645,0.9009287925696594,Adult,Sex,Valid,{77.05},,0.9397412330395912,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,75.0,37.0
-,-,-,Random Forest,-0.104839982428167,0.5422811092642316,0.11944116628273818,-0.04606537462250091,-0.03685797688837422,0.8465280849181778,0.8412512823761109,0.8465280849181778,Adult,Race,Valid,{3.09},,0.8876103739436374,0.6240296610700021,-0.09771362793270641,0.11944116628273818,-0.04606537462250091,-0.03685797688837422,1,76.0,36.0
di1,pr2,-,-,-0.08743695291399564,0.6003175712862009,0.1231869962954939,-0.04350317745176936,-0.0551784034160816,0.8457540911101282,0.8395978605399651,0.8457540911101282,Adult,Race,Valid,{114.09},,0.8835719939697496,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,77.0,46.0
-,pr1,-,-,-0.09386775568644042,0.5412744100248076,0.12844783986295355,-0.06377422198209663,-0.09386504547538055,0.846859796550199,0.839833653156699,0.846859796550199,Adult,Race,Valid,{125.56},,0.883921960333325,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,78.0,47.0
rw1,pr2,-,-,-0.09386775568644042,0.5412744100248076,0.12844783986295355,-0.06377422198209663,-0.09386504547538055,0.846859796550199,0.839833653156699,0.846859796550199,Adult,Race,Valid,{130.64},,0.883921960333325,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,3,78.0,47.0
rw1,-,-,Random Forest,-0.10926995541960886,0.5271856211543064,0.12083219408734043,-0.06279978675118396,-0.07149887819352962,0.8437638213180009,0.8385189787047367,0.8437638213180009,Adult,Race,Valid,{4.04},,0.889387179453569,0.6240296610700021,-0.09771362793270641,0.11944116628273818,-0.04606537462250091,-0.03685797688837422,1,80.0,40.0
rw1,-,-,Random Forest,-0.18491027085349795,0.33228671288603673,0.1188906375655125,-0.060849409311754095,-0.030750295887789325,0.8459752321981424,0.8409540895171703,0.8459752321981424,Adult,Sex,Valid,{3.1},,0.8889081082391357,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,3,81.0,40.0
di1,-,-,Random Forest,-0.11178085646415672,0.5263316648741071,0.12141367048097634,-0.054848708723252565,-0.04710863429109069,0.8403361344537815,0.8355606028803875,0.8403361344537815,Adult,Race,Valid,{9.8},,0.8863885216829293,0.6240296610700021,-0.09771362793270641,0.11944116628273818,-0.04606537462250091,-0.03685797688837422,1,82.0,45.0
-,-,-,Random Forest,-0.18061236902929617,0.3399911092212838,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,0.8445378151260504,0.839207902415204,0.8445378151260504,Adult,Sex,Valid,{3.36},,0.8888525141094805,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,2,83.0,36.0
di1,pr2,-,-,-0.17382754444144732,0.30343351278029757,0.12681878508333957,-0.0793442402766152,-0.08460502127873892,0.848297213622291,0.8414748869460243,0.848297213622291,Adult,Sex,Valid,{141.76},,0.8888875897896243,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,3,84.0,46.0
